index,date,open,high,low,close,volume,dividends,stock splits
42,2024-04-02 18:00:00,65629.258,66042.133,65450.477,65845.203,453066752,0.0000000000,0.0000000000
43,2024-04-02 19:00:00,65830.617,66214.555,65830.617,66125.359,66101248,0.0000000000,0.0000000000
44,2024-04-02 20:00:00,65999.766,66122.859,65611.617,65713.562,339988480,0.0000000000,0.0000000000
45,2024-04-02 21:00:00,65721.812,65822.781,65296.988,65701.773,473985024,0.0000000000,0.0000000000
46,2024-04-02 22:00:00,65700.523,65919.289,65598.859,65811.539,0,0.0000000000,0.0000000000
47,2024-04-02 23:00:00,65828.094,65828.094,65433.129,65458.848,72495104,0.0000000000,0.0000000000
48,2024-04-03 00:00:00,65465.406,65612.031,64583.066,65353.336,1227374592,0.0000000000,0.0000000000
49,2024-04-03 01:00:00,65404.047,65894.680,65145.648,65850.477,956407808,0.0000000000,0.0000000000
50,2024-04-03 02:00:00,65822.891,66004.406,65720.211,65939.406,0,0.0000000000,0.0000000000
51,2024-04-03 03:00:00,65924.734,66266.570,65798.391,66190.164,0,0.0000000000,0.0000000000
52,2024-04-03 04:00:00,66231.773,66396.562,66231.773,66368.320,0,0.0000000000,0.0000000000
53,2024-04-03 05:00:00,66352.734,66352.734,65977.641,66121.289,0,0.0000000000,0.0000000000
54,2024-04-03 06:00:00,66111.992,66378.078,66088.055,66378.078,0,0.0000000000,0.0000000000
55,2024-04-03 07:00:00,66382.492,66500.633,66169.477,66169.477,0,0.0000000000,0.0000000000
56,2024-04-03 08:00:00,66183.359,66649.094,66057.570,66617.320,0,0.0000000000,0.0000000000
57,2024-04-03 09:00:00,66550.297,66638.781,66383.391,66492.586,0,0.0000000000,0.0000000000
58,2024-04-03 10:00:00,66513.766,66513.766,66080.812,66194.500,0,0.0000000000,0.0000000000
59,2024-04-03 11:00:00,66208.445,66208.445,65580.469,66078.922,0,0.0000000000,0.0000000000
60,2024-04-03 12:00:00,66094.266,66228.086,65788.438,65942.570,0,0.0000000000,0.0000000000
61,2024-04-03 13:00:00,65944.266,66018.211,65695.859,65792.539,0,0.0000000000,0.0000000000
62,2024-04-03 14:00:00,65821.875,66850.070,65821.875,66595.234,0,0.0000000000,0.0000000000
63,2024-04-03 15:00:00,66655.273,66655.273,65819.594,65874.453,0,0.0000000000,0.0000000000
64,2024-04-03 16:00:00,65870.375,66561.664,65870.375,66289.188,0,0.0000000000,0.0000000000
65,2024-04-03 17:00:00,66215.961,66356.539,65907.070,65993.375,0,0.0000000000,0.0000000000
66,2024-04-03 18:00:00,65986.656,66100.742,65571.328,65992.180,0,0.0000000000,0.0000000000
67,2024-04-03 19:00:00,66002.633,66118.719,65765.547,65923.984,0,0.0000000000,0.0000000000
68,2024-04-03 20:00:00,65837.516,65846.109,65599.508,65730.633,0,0.0000000000,0.0000000000
69,2024-04-03 21:00:00,65748.664,65948.609,65556.508,65948.586,0,0.0000000000,0.0000000000
70,2024-04-03 22:00:00,65931.492,66229.188,65929.992,66180.039,357224448,0.0000000000,0.0000000000
71,2024-04-03 23:00:00,66164.828,66268.672,66041.844,66041.844,0,0.0000000000,0.0000000000
72,2024-04-04 00:00:00,65990.352,66346.773,65871.617,66285.961,0,0.0000000000,0.0000000000
73,2024-04-04 01:00:00,66299.375,66304.484,66060.219,66211.305,0,0.0000000000,0.0000000000
74,2024-04-04 02:00:00,66175.461,66175.461,65564.984,65822.422,0,0.0000000000,0.0000000000
75,2024-04-04 03:00:00,65779.508,65804.734,65572.109,65640.266,0,0.0000000000,0.0000000000
76,2024-04-04 04:00:00,65631.273,65682.867,65113.797,65507.117,52252672,0.0000000000,0.0000000000
77,2024-04-04 05:00:00,65494.211,65681.156,65405.047,65599.289,0,0.0000000000,0.0000000000
78,2024-04-04 06:00:00,65593.859,65784.406,65570.477,65784.406,0,0.0000000000,0.0000000000
79,2024-04-04 07:00:00,65776.023,66220.086,65669.469,66076.180,206411776,0.0000000000,0.0000000000
80,2024-04-04 08:00:00,66068.523,66372.398,66018.250,66222.984,0,0.0000000000,0.0000000000
81,2024-04-04 09:00:00,66208.258,66364.773,66190.484,66290.797,0,0.0000000000,0.0000000000
82,2024-04-04 10:00:00,66271.094,66448.383,66154.492,66270.602,0,0.0000000000,0.0000000000
83,2024-04-04 11:00:00,66275.180,66415.930,66134.227,66323.727,0,0.0000000000,0.0000000000
84,2024-04-04 12:00:00,66343.555,66814.820,66343.555,66670.078,272666624,0.0000000000,0.0000000000
85,2024-04-04 13:00:00,66672.727,67450.383,66672.727,67308.445,1126701056,0.0000000000,0.0000000000
86,2024-04-04 14:00:00,67271.414,67929.930,67144.930,67723.359,0,0.0000000000,0.0000000000
87,2024-04-04 15:00:00,67735.742,67811.836,67469.648,67644.953,0,0.0000000000,0.0000000000
88,2024-04-04 16:00:00,67664.672,68108.969,67576.570,67898.211,0,0.0000000000,0.0000000000
89,2024-04-04 17:00:00,67856.320,68863.078,67799.617,68815.844,556374016,0.0000000000,0.0000000000
90,2024-04-04 18:00:00,68843.578,69209.461,68634.445,68634.445,1612537856,0.0000000000,0.0000000000
91,2024-04-04 19:00:00,68605.156,69099.391,68444.688,68457.766,698744832,0.0000000000,0.0000000000
92,2024-04-04 20:00:00,68461.047,68559.352,67419.773,67941.852,1285670912,0.0000000000,0.0000000000
93,2024-04-04 21:00:00,67942.273,68134.273,67534.344,67738.133,49913856,0.0000000000,0.0000000000
94,2024-04-04 22:00:00,67797.148,68058.711,67627.242,67945.180,0,0.0000000000,0.0000000000
95,2024-04-04 23:00:00,67957.461,68539.453,67934.156,68539.453,513404928,0.0000000000,0.0000000000
96,2024-04-05 00:00:00,68520.156,68718.742,68196.898,68685.078,97898496,0.0000000000,0.0000000000
97,2024-04-05 01:00:00,68658.070,68658.070,67905.336,68208.516,446054400,0.0000000000,0.0000000000
98,2024-04-05 02:00:00,68197.523,68197.523,67490.977,67595.914,81485824,0.0000000000,0.0000000000
99,2024-04-05 03:00:00,67632.820,68002.406,67632.820,67868.047,330457088,0.0000000000,0.0000000000
100,2024-04-05 04:00:00,67876.219,68032.492,67518.352,67638.500,0,0.0000000000,0.0000000000
101,2024-04-05 05:00:00,67650.125,67742.727,66482.086,66927.672,1118748672,0.0000000000,0.0000000000
102,2024-04-05 06:00:00,66911.375,67156.633,66807.898,67143.445,421580800,0.0000000000,0.0000000000
103,2024-04-05 07:00:00,67161.758,67161.758,66854.070,66895.922,0,0.0000000000,0.0000000000
104,2024-04-05 08:00:00,66907.672,67645.938,66907.672,67110.297,434896896,0.0000000000,0.0000000000
105,2024-04-05 09:00:00,67148.680,67148.680,66431.492,66825.383,787316736,0.0000000000,0.0000000000
106,2024-04-05 10:00:00,66817.172,67188.703,66755.805,67030.344,376672256,0.0000000000,0.0000000000
107,2024-04-05 11:00:00,67046.125,67069.703,66405.984,66405.984,280829952,0.0000000000,0.0000000000
108,2024-04-05 12:00:00,66474.977,66891.375,66069.266,66891.375,1357848576,0.0000000000,0.0000000000
109,2024-04-05 13:00:00,66905.117,67562.578,66603.727,67558.523,0,0.0000000000,0.0000000000
110,2024-04-05 14:00:00,67524.820,68597.445,67381.367,68233.859,531308544,0.0000000000,0.0000000000
111,2024-04-05 15:00:00,68210.250,68268.164,67678.078,68102.609,137617408,0.0000000000,0.0000000000
112,2024-04-05 16:00:00,68225.406,68377.680,67790.914,67923.016,0,0.0000000000,0.0000000000
113,2024-04-05 17:00:00,67979.773,68010.234,67441.227,67458.891,0,0.0000000000,0.0000000000
114,2024-04-05 18:00:00,67450.055,67712.961,67360.734,67585.555,0,0.0000000000,0.0000000000
115,2024-04-05 19:00:00,67618.055,68010.008,67533.719,67535.945,0,0.0000000000,0.0000000000
116,2024-04-05 20:00:00,67429.023,67757.898,67379.164,67704.000,0,0.0000000000,0.0000000000
117,2024-04-05 21:00:00,67681.547,67844.609,67590.430,67605.055,0,0.0000000000,0.0000000000
118,2024-04-05 22:00:00,67557.039,67846.289,67557.039,67618.789,0,0.0000000000,0.0000000000
119,2024-04-05 23:00:00,67638.852,67979.633,67638.852,67832.281,0,0.0000000000,0.0000000000
120,2024-04-06 00:00:00,67845.938,68049.797,67736.461,67964.969,0,0.0000000000,0.0000000000
121,2024-04-06 01:00:00,67944.539,67993.359,67701.914,67708.602,0,0.0000000000,0.0000000000
122,2024-04-06 02:00:00,67730.359,67787.695,67500.641,67593.031,0,0.0000000000,0.0000000000
123,2024-04-06 03:00:00,67610.305,67901.258,67610.305,67824.609,0,0.0000000000,0.0000000000
124,2024-04-06 04:00:00,67825.688,67831.867,67660.664,67769.641,0,0.0000000000,0.0000000000
125,2024-04-06 05:00:00,67769.883,68221.922,67765.383,68023.805,0,0.0000000000,0.0000000000
126,2024-04-06 06:00:00,68055.422,68174.352,67931.289,68132.594,0,0.0000000000,0.0000000000
127,2024-04-06 07:00:00,68137.602,68171.188,67977.414,68039.617,0,0.0000000000,0.0000000000
128,2024-04-06 08:00:00,68027.117,68108.180,67909.875,68070.953,0,0.0000000000,0.0000000000
129,2024-04-06 09:00:00,68048.656,68122.719,67816.797,67835.266,0,0.0000000000,0.0000000000
130,2024-04-06 10:00:00,67825.062,67881.750,67764.211,67877.328,0,0.0000000000,0.0000000000
131,2024-04-06 11:00:00,67874.867,67902.195,67687.523,67713.914,0,0.0000000000,0.0000000000
132,2024-04-06 12:00:00,67689.891,67795.969,67651.578,67748.625,0,0.0000000000,0.0000000000
133,2024-04-06 13:00:00,67768.773,67768.773,67604.602,67715.141,0,0.0000000000,0.0000000000
134,2024-04-06 14:00:00,67716.688,68056.930,67714.898,68008.523,0,0.0000000000,0.0000000000
135,2024-04-06 15:00:00,68005.180,68274.219,67920.188,68121.766,0,0.0000000000,0.0000000000
136,2024-04-06 16:00:00,68123.805,68182.195,67965.961,68111.734,0,0.0000000000,0.0000000000
137,2024-04-06 17:00:00,68148.688,68486.430,68059.984,68326.805,0,0.0000000000,0.0000000000
138,2024-04-06 18:00:00,68313.164,68350.852,68221.047,68325.727,0,0.0000000000,0.0000000000
139,2024-04-06 19:00:00,68323.789,68424.367,68244.586,68299.219,0,0.0000000000,0.0000000000
140,2024-04-06 20:00:00,68276.664,68412.695,68202.164,68412.695,0,0.0000000000,0.0000000000
141,2024-04-06 21:00:00,68396.125,68440.383,68331.891,68331.891,0,0.0000000000,0.0000000000
142,2024-04-06 22:00:00,68330.938,69057.828,68330.938,69057.828,422952960,0.0000000000,0.0000000000
143,2024-04-06 23:00:00,69049.953,69559.367,68904.383,68960.289,1188044800,0.0000000000,0.0000000000
144,2024-04-07 00:00:00,68905.922,69138.555,68853.891,69015.180,0,0.0000000000,0.0000000000
145,2024-04-07 01:00:00,69021.453,69608.594,69021.453,69572.406,419897344,0.0000000000,0.0000000000
146,2024-04-07 02:00:00,69566.055,69755.031,69335.773,69335.773,84342784,0.0000000000,0.0000000000
147,2024-04-07 03:00:00,69329.781,69502.391,69269.484,69431.602,45486080,0.0000000000,0.0000000000
148,2024-04-07 04:00:00,69433.172,69513.188,69112.992,69344.094,162998272,0.0000000000,0.0000000000
149,2024-04-07 05:00:00,69336.172,69461.727,69319.883,69383.406,0,0.0000000000,0.0000000000
150,2024-04-07 06:00:00,69379.656,69396.367,69196.273,69253.250,0,0.0000000000,0.0000000000
151,2024-04-07 07:00:00,69268.570,69476.070,69262.516,69381.875,0,0.0000000000,0.0000000000
152,2024-04-07 08:00:00,69384.594,69575.883,69359.664,69491.867,0,0.0000000000,0.0000000000
153,2024-04-07 09:00:00,69514.398,69514.398,69236.508,69297.016,0,0.0000000000,0.0000000000
154,2024-04-07 10:00:00,69310.164,69491.242,69260.312,69349.266,0,0.0000000000,0.0000000000
155,2024-04-07 11:00:00,69348.352,69423.711,69238.094,69387.203,0,0.0000000000,0.0000000000
156,2024-04-07 12:00:00,69384.695,69415.203,69236.734,69354.773,0,0.0000000000,0.0000000000
157,2024-04-07 13:00:00,69354.672,69518.977,69296.117,69372.383,58638336,0.0000000000,0.0000000000
158,2024-04-07 14:00:00,69373.375,69637.359,69246.445,69586.484,63717376,0.0000000000,0.0000000000
159,2024-04-07 15:00:00,69586.633,69863.336,69413.961,69620.664,153518080,0.0000000000,0.0000000000
160,2024-04-07 16:00:00,69567.711,70284.430,69550.438,70061.555,1337970688,0.0000000000,0.0000000000
161,2024-04-07 17:00:00,70063.266,70069.555,69687.492,69767.062,151263232,0.0000000000,0.0000000000
162,2024-04-07 18:00:00,69789.031,69789.031,69322.961,69396.234,342093824,0.0000000000,0.0000000000
163,2024-04-07 19:00:00,69404.570,69473.727,68976.898,69059.867,376090624,0.0000000000,0.0000000000
164,2024-04-07 20:00:00,69072.609,69394.312,69072.609,69334.070,214693888,0.0000000000,0.0000000000
165,2024-04-07 21:00:00,69327.406,69398.031,69054.188,69054.188,9261056,0.0000000000,0.0000000000
166,2024-04-07 22:00:00,69042.289,69329.586,68942.141,69197.703,0,0.0000000000,0.0000000000
167,2024-04-07 23:00:00,69205.305,69455.422,69198.789,69374.898,0,0.0000000000,0.0000000000
168,2024-04-08 00:00:00,69360.914,69414.273,69124.523,69309.898,20531200,0.0000000000,0.0000000000
169,2024-04-08 01:00:00,69297.297,69769.148,69282.906,69413.969,0,0.0000000000,0.0000000000
170,2024-04-08 02:00:00,69423.086,69423.086,69161.109,69196.078,0,0.0000000000,0.0000000000
171,2024-04-08 03:00:00,69211.375,69466.438,69149.734,69450.250,24975360,0.0000000000,0.0000000000
172,2024-04-08 04:00:00,69455.555,69477.109,69294.539,69411.383,0,0.0000000000,0.0000000000
173,2024-04-08 05:00:00,69389.297,69796.023,69389.297,69704.539,196659200,0.0000000000,0.0000000000
174,2024-04-08 06:00:00,69718.156,69794.461,69663.188,69784.273,198227968,0.0000000000,0.0000000000
175,2024-04-08 07:00:00,69794.031,70819.680,69794.031,70700.391,1856819200,0.0000000000,0.0000000000
176,2024-04-08 08:00:00,70701.273,72049.516,70701.273,71933.352,3249932288,0.0000000000,0.0000000000
177,2024-04-08 09:00:00,71958.555,72448.570,71740.141,72101.422,2918912000,0.0000000000,0.0000000000
178,2024-04-08 10:00:00,72190.727,72320.539,71834.008,72257.695,1495771136,0.0000000000,0.0000000000
179,2024-04-08 11:00:00,72312.570,72571.492,72207.688,72346.062,1318819840,0.0000000000,0.0000000000
180,2024-04-08 12:00:00,72367.539,72676.273,72158.305,72200.977,1621618688,0.0000000000,0.0000000000
181,2024-04-08 13:00:00,72172.781,72266.820,71740.148,71936.625,1517524992,0.0000000000,0.0000000000
182,2024-04-08 14:00:00,71929.367,71929.367,71386.250,71711.898,1492570112,0.0000000000,0.0000000000
183,2024-04-08 15:00:00,71714.141,71945.383,71602.000,71758.664,385515520,0.0000000000,0.0000000000
184,2024-04-08 16:00:00,71780.391,71964.977,71620.109,71763.023,0,0.0000000000,0.0000000000
185,2024-04-08 17:00:00,71765.297,71803.703,71335.008,71716.383,227401728,0.0000000000,0.0000000000
186,2024-04-08 18:00:00,71705.445,72110.625,71687.375,71955.953,226562048,0.0000000000,0.0000000000
187,2024-04-08 19:00:00,71950.758,71982.562,71656.508,71656.508,88633344,0.0000000000,0.0000000000
188,2024-04-08 20:00:00,71735.859,71783.516,71507.008,71675.430,431599616,0.0000000000,0.0000000000
189,2024-04-08 21:00:00,71702.523,71872.312,71633.938,71684.422,47509504,0.0000000000,0.0000000000
190,2024-04-08 22:00:00,71707.680,71938.562,71615.383,71938.562,53313536,0.0000000000,0.0000000000
191,2024-04-08 23:00:00,71908.977,71982.062,71627.305,71634.156,0,0.0000000000,0.0000000000
192,2024-04-09 00:00:00,71633.469,71737.398,71362.312,71423.641,173965312,0.0000000000,0.0000000000
193,2024-04-09 01:00:00,71424.734,71434.086,70916.055,71286.703,516546560,0.0000000000,0.0000000000
194,2024-04-09 02:00:00,71278.945,71593.984,71172.578,71491.344,222568448,0.0000000000,0.0000000000
195,2024-04-09 03:00:00,71487.070,71631.469,71202.805,71286.477,135770112,0.0000000000,0.0000000000
196,2024-04-09 04:00:00,71289.391,71328.047,70942.453,71183.016,509153280,0.0000000000,0.0000000000
197,2024-04-09 05:00:00,71204.312,71288.672,70971.453,71037.930,197066752,0.0000000000,0.0000000000
198,2024-04-09 06:00:00,71046.789,71260.898,70631.203,70666.078,704405504,0.0000000000,0.0000000000
199,2024-04-09 07:00:00,70763.359,70921.695,70294.852,70391.117,0,0.0000000000,0.0000000000
200,2024-04-09 08:00:00,70412.453,70566.078,69783.820,70518.312,0,0.0000000000,0.0000000000
201,2024-04-09 09:00:00,70528.836,70775.422,70293.750,70399.914,0,0.0000000000,0.0000000000
202,2024-04-09 10:00:00,70434.383,70662.328,70304.383,70612.461,0,0.0000000000,0.0000000000
203,2024-04-09 11:00:00,70584.312,70899.227,70584.312,70765.812,0,0.0000000000,0.0000000000
204,2024-04-09 12:00:00,70797.633,70917.070,70688.453,70787.578,0,0.0000000000,0.0000000000
205,2024-04-09 13:00:00,70737.289,70916.328,70066.422,70066.422,0,0.0000000000,0.0000000000
206,2024-04-09 14:00:00,70001.906,70417.938,68761.914,69215.477,1272700928,0.0000000000,0.0000000000
207,2024-04-09 15:00:00,69314.234,69317.625,68574.961,69157.883,884977664,0.0000000000,0.0000000000
208,2024-04-09 16:00:00,69214.680,69270.125,68534.562,68621.570,523964416,0.0000000000,0.0000000000
209,2024-04-09 17:00:00,68583.141,68897.023,68212.922,68818.703,789463040,0.0000000000,0.0000000000
210,2024-04-09 18:00:00,68800.969,68953.633,68771.977,68875.680,0,0.0000000000,0.0000000000
211,2024-04-09 19:00:00,68863.906,69112.484,68707.172,69071.023,65212416,0.0000000000,0.0000000000
212,2024-04-09 20:00:00,69019.953,69151.969,68979.883,69075.352,0,0.0000000000,0.0000000000
213,2024-04-09 21:00:00,69125.398,69224.398,68944.852,69212.617,118841344,0.0000000000,0.0000000000
214,2024-04-09 22:00:00,69185.125,69394.734,69152.977,69320.789,0,0.0000000000,0.0000000000
215,2024-04-09 23:00:00,69312.078,69312.078,68895.148,69148.719,93663232,0.0000000000,0.0000000000
216,2024-04-10 00:00:00,69137.805,69271.750,69034.648,69118.391,0,0.0000000000,0.0000000000
217,2024-04-10 01:00:00,69103.359,69205.742,68641.492,69197.328,0,0.0000000000,0.0000000000
218,2024-04-10 02:00:00,69214.688,69568.555,68540.406,68719.852,486952960,0.0000000000,0.0000000000
219,2024-04-10 03:00:00,68685.656,69171.859,68672.742,69171.859,397799424,0.0000000000,0.0000000000
220,2024-04-10 04:00:00,69155.484,69186.844,69030.125,69148.766,0,0.0000000000,0.0000000000
221,2024-04-10 05:00:00,69139.875,69371.211,69139.875,69253.047,0,0.0000000000,0.0000000000
222,2024-04-10 06:00:00,69254.078,69468.508,69237.836,69385.141,0,0.0000000000,0.0000000000
223,2024-04-10 07:00:00,69385.680,69497.359,69317.539,69329.469,0,0.0000000000,0.0000000000
224,2024-04-10 08:00:00,69330.641,69330.641,68866.555,68987.281,0,0.0000000000,0.0000000000
225,2024-04-10 09:00:00,69008.320,69154.719,68921.922,69086.805,0,0.0000000000,0.0000000000
226,2024-04-10 10:00:00,69139.773,69177.688,68680.406,68961.156,190863360,0.0000000000,0.0000000000
227,2024-04-10 11:00:00,68957.602,69107.273,68869.555,69042.609,0,0.0000000000,0.0000000000
228,2024-04-10 12:00:00,69041.359,69143.797,67603.672,67954.180,2339186688,0.0000000000,0.0000000000
229,2024-04-10 13:00:00,67953.570,68169.484,67574.656,68161.992,822976512,0.0000000000,0.0000000000
230,2024-04-10 14:00:00,68219.203,68948.406,68019.242,68665.289,0,0.0000000000,0.0000000000
231,2024-04-10 15:00:00,68702.391,68752.562,68340.883,68634.344,0,0.0000000000,0.0000000000
232,2024-04-10 16:00:00,68651.312,69534.727,68607.453,69534.727,307261440,0.0000000000,0.0000000000
233,2024-04-10 17:00:00,69534.133,69887.016,69208.391,69352.094,158089216,0.0000000000,0.0000000000
234,2024-04-10 18:00:00,69338.648,69387.219,69085.188,69269.312,461746176,0.0000000000,0.0000000000
235,2024-04-10 19:00:00,69311.516,69967.555,69250.500,69967.555,544915456,0.0000000000,0.0000000000
236,2024-04-10 20:00:00,70051.328,70117.547,69765.500,69789.164,483729408,0.0000000000,0.0000000000
237,2024-04-10 21:00:00,69801.430,70023.773,69605.344,69992.984,237064192,0.0000000000,0.0000000000
238,2024-04-10 22:00:00,70016.906,71064.797,70016.906,70542.523,1917722624,0.0000000000,0.0000000000
239,2024-04-10 23:00:00,70531.133,70769.023,70514.281,70616.781,60084224,0.0000000000,0.0000000000
240,2024-04-11 00:00:00,70635.023,70635.023,70324.406,70542.172,80429056,0.0000000000,0.0000000000
241,2024-04-11 01:00:00,70516.086,70741.016,70502.078,70560.859,0,0.0000000000,0.0000000000
242,2024-04-11 02:00:00,70566.078,71038.234,70558.164,70970.984,0,0.0000000000,0.0000000000
243,2024-04-11 03:00:00,70994.312,70994.312,70797.359,70850.469,0,0.0000000000,0.0000000000
244,2024-04-11 04:00:00,70850.523,70869.383,70425.445,70615.055,2211344384,0.0000000000,0.0000000000
245,2024-04-11 05:00:00,70610.109,70666.359,70466.711,70572.367,1794650112,0.0000000000,0.0000000000
246,2024-04-11 06:00:00,70600.078,70824.195,70600.078,70710.641,0,0.0000000000,0.0000000000
247,2024-04-11 07:00:00,70719.078,71240.289,70719.078,70776.914,574758912,0.0000000000,0.0000000000
248,2024-04-11 08:00:00,70770.836,71244.461,70673.836,71047.812,0,0.0000000000,0.0000000000
249,2024-04-11 09:00:00,71026.961,71026.961,70618.266,70683.305,81756160,0.0000000000,0.0000000000
250,2024-04-11 10:00:00,70654.820,70763.453,70506.797,70506.797,0,0.0000000000,0.0000000000
251,2024-04-11 11:00:00,70438.148,70570.352,69927.547,69927.547,259248128,0.0000000000,0.0000000000
252,2024-04-11 12:00:00,69991.094,71029.062,69984.453,70905.664,0,0.0000000000,0.0000000000
253,2024-04-11 13:00:00,70867.500,70946.188,69730.844,70333.562,94191616,0.0000000000,0.0000000000
254,2024-04-11 14:00:00,70306.555,70306.555,69639.438,69780.945,0,0.0000000000,0.0000000000
255,2024-04-11 15:00:00,69646.383,69963.102,69631.750,69963.102,0,0.0000000000,0.0000000000
256,2024-04-11 16:00:00,69991.531,70110.148,69590.742,70049.969,0,0.0000000000,0.0000000000
257,2024-04-11 17:00:00,70010.984,70404.312,70010.984,70196.102,0,0.0000000000,0.0000000000
258,2024-04-11 18:00:00,70203.008,70354.422,69978.336,70097.641,0,0.0000000000,0.0000000000
259,2024-04-11 19:00:00,70099.766,70522.430,70024.141,70352.422,0,0.0000000000,0.0000000000
260,2024-04-11 20:00:00,70466.094,70742.469,70416.391,70509.906,0,0.0000000000,0.0000000000
261,2024-04-11 21:00:00,70497.125,70510.617,70147.602,70148.750,0,0.0000000000,0.0000000000
262,2024-04-11 22:00:00,70141.562,70277.180,70081.656,70228.102,0,0.0000000000,0.0000000000
263,2024-04-11 23:00:00,70205.930,70206.914,69869.375,70081.320,0,0.0000000000,0.0000000000
264,2024-04-12 00:00:00,70032.844,70344.055,70032.844,70314.578,0,0.0000000000,0.0000000000
265,2024-04-12 01:00:00,70305.531,70337.219,70145.461,70314.312,0,0.0000000000,0.0000000000
266,2024-04-12 02:00:00,70302.211,70758.000,70240.781,70692.641,0,0.0000000000,0.0000000000
