index,date,open,high,low,close,volume,CT,QV,N,TB,TQ,I
0,2023-10-01 00:00:00,0.000062760,0.000063450,0.000062600,0.000063240,5833205763.78,1696132799999.0,367923.95259116,2523.0,3202105669.74,201914.51498325,0.0
1,2023-10-01 04:00:00,0.000063230,0.000063690,0.000063080,0.000063410,6366065007.82,1696147199999.0,404078.34360741,2878.0,2841892354.6,180421.41736503,0.0
2,2023-10-01 08:00:00,0.000063400,0.000063970,0.000063110,0.000063320,7981573644.43,1696161599999.0,506980.85065657,4692.0,3320373305.49,210948.03021616,0.0
3,2023-10-01 12:00:00,0.000063310,0.000064370,0.000063000,0.000063490,14755322125.8,1696175999999.0,938412.04781214,5980.0,7033757148.23,447325.98016033,0.0
4,2023-10-01 16:00:00,0.000063500,0.000063980,0.000063170,0.000063300,9751265823.1,1696190399999.0,619905.25978572,4385.0,4569247507.68,290528.8740335,0.0
5,2023-10-01 20:00:00,0.000063290,0.000065210,0.000063070,0.000064440,14707104196.16,1696204799999.0,945743.01847368,5505.0,6896814555.24,443404.15474311,0.0
6,2023-10-02 00:00:00,0.000064470,0.000064660,0.000064050,0.000064340,9525406264.78,1696219199999.0,612780.39583159,4018.0,4025526799.97,259077.23330893,0.0
7,2023-10-02 04:00:00,0.000064340,0.000064950,0.000063670,0.000064410,12969269302.67,1696233599999.0,834412.71032407,5604.0,5727852092.86,368544.63773895,0.0
8,2023-10-02 08:00:00,0.000064410,0.000064550,0.000063750,0.000063840,9867572736.31,1696247999999.0,632972.11020122,4394.0,4511360773.79,289577.06820854,0.0
9,2023-10-02 12:00:00,0.000063840,0.000064060,0.000062510,0.000062770,17378987550.33,1696262399999.0,1103261.99956625,6988.0,6536452841.45,414690.97747776,0.0
10,2023-10-02 16:00:00,0.000062760,0.000063000,0.000060520,0.000061840,20487636584.75,1696276799999.0,1267791.42403349,7941.0,8533074574.93,527132.87923323,0.0
11,2023-10-02 20:00:00,0.000061840,0.000061890,0.000060890,0.000061570,7981968132.91,1696291199999.0,491104.79597362,3069.0,3718077131.6,228778.55329302,0.0
12,2023-10-03 00:00:00,0.000061570,0.000061850,0.000061300,0.000061620,4824599335.07,1696305599999.0,297148.16555674,2496.0,1968780198.34,121254.35223655,0.0
13,2023-10-03 04:00:00,0.000061650,0.000061760,0.000061170,0.000061430,6827856537.24,1696319999999.0,419339.97684639,3522.0,3601806340.78,221189.56272553,0.0
14,2023-10-03 08:00:00,0.000061420,0.000061600,0.000060790,0.000061100,6274129498.81,1696334399999.0,383971.38048325,3938.0,2645482666.89,161939.27765954,0.0
15,2023-10-03 12:00:00,0.000061100,0.000061260,0.000060120,0.000060300,10220139871.94,1696348799999.0,620145.8877696,6377.0,4208457728.5,255463.65288795,0.0
16,2023-10-03 16:00:00,0.000060290,0.000060750,0.000059790,0.000059940,9359344980.49,1696363199999.0,564412.98922572,5294.0,4809358794.39,290007.9053733,0.0
17,2023-10-03 20:00:00,0.000059950,0.000060410,0.000059340,0.000060100,8538995614.2,1696377599999.0,512534.96401659,4001.0,4809874760.39,288787.57212431,0.0
18,2023-10-04 00:00:00,0.000060110,0.000060130,0.000056000,0.000058850,23981624381.83,1696391999999.0,1399370.62431968,10306.0,11044059035.25,644265.0671447,0.0
19,2023-10-04 04:00:00,0.000058840,0.000059170,0.000058410,0.000059090,8438580254.17,1696406399999.0,495049.80743286,3654.0,3449517690.0,202456.7918842,0.0
20,2023-10-04 08:00:00,0.000059100,0.000059620,0.000058850,0.000059030,9848993286.51,1696420799999.0,582752.3892043,4416.0,4542777354.96,268895.14553659,0.0
21,2023-10-04 12:00:00,0.000059030,0.000059110,0.000058250,0.000058360,7282702602.37,1696435199999.0,427090.48058469,4290.0,3382208976.8,198358.17909927,0.0
22,2023-10-04 16:00:00,0.000058350,0.000059150,0.000058290,0.000058750,8817732704.95,1696449599999.0,518380.2344724,4158.0,4299425240.43,252708.19507626,0.0
23,2023-10-04 20:00:00,0.000058710,0.000059420,0.000058520,0.000058990,5342123935.3,1696463999999.0,314949.10478723,2190.0,2628622838.98,155008.33325434,0.0
24,2023-10-05 00:00:00,0.000059000,0.000059390,0.000058600,0.000058880,4091649796.08,1696478399999.0,241325.26604505,2722.0,2002394779.47,118075.31788746,0.0
25,2023-10-05 04:00:00,0.000058850,0.000059320,0.000058790,0.000058990,4334688229.49,1696492799999.0,256126.96771552,2986.0,2251433642.43,133088.60842229,0.0
26,2023-10-05 08:00:00,0.000058990,0.000059220,0.000058460,0.000058490,5617442356.68,1696507199999.0,330738.13309656,3352.0,2606244241.56,153494.89270147,0.0
27,2023-10-05 12:00:00,0.000058510,0.000058870,0.000057700,0.000058060,10366779728.17,1696521599999.0,605139.27251193,6124.0,4987427462.82,291265.87766088,0.0
28,2023-10-05 16:00:00,0.000058030,0.000058300,0.000057760,0.000058020,5764089319.76,1696535999999.0,334206.3727186,2654.0,2717052150.07,157588.31619305,0.0
29,2023-10-05 20:00:00,0.000058030,0.000058200,0.000057710,0.000057730,5089125841.38,1696550399999.0,294793.47504799,2563.0,2138902663.81,123940.83474019,0.0
30,2023-10-06 00:00:00,0.000057760,0.000058340,0.000057350,0.000058200,4363900888.75,1696564799999.0,252898.90697775,2354.0,2163159726.92,125420.81239413,0.0
31,2023-10-06 04:00:00,0.000058170,0.000058730,0.000057960,0.000058720,5551865109.91,1696579199999.0,323930.89563666,2998.0,2849492427.09,166325.7443476,0.0
32,2023-10-06 08:00:00,0.000058700,0.000058870,0.000058170,0.000058310,7905571660.49,1696593599999.0,462401.9229869,3037.0,3417311900.71,199978.16702381,0.0
33,2023-10-06 12:00:00,0.000058320,0.000058920,0.000057760,0.000058740,11147838939.02,1696607999999.0,651029.90309623,5410.0,5642638854.93,329551.96203185,0.0
34,2023-10-06 16:00:00,0.000058760,0.000059300,0.000058540,0.000059010,11690056054.19,1696622399999.0,688949.38556268,4309.0,6664097905.65,392687.47344715,0.0
35,2023-10-06 20:00:00,0.000059030,0.000059220,0.000058530,0.000058620,6273025795.33,1696636799999.0,369606.70278217,2051.0,2848558647.35,167860.08281364,0.0
36,2023-10-07 00:00:00,0.000058730,0.000058960,0.000058370,0.000058870,4008292784.0,1696651199999.0,235113.26235381,1675.0,1850528595.97,108491.74386632,0.0
37,2023-10-07 04:00:00,0.000058860,0.000059170,0.000058720,0.000058780,4968528401.47,1696665599999.0,292764.12696541,2267.0,2604414226.68,153523.20237946,0.0
38,2023-10-07 08:00:00,0.000058770,0.000059240,0.000058600,0.000058670,4708000611.52,1696679999999.0,277167.67858381,2171.0,2100629236.71,123723.86933001,0.0
39,2023-10-07 12:00:00,0.000058670,0.000058810,0.000058440,0.000058480,4006724175.92,1696694399999.0,234947.09398913,1900.0,1970952643.14,115562.93439184,0.0
