index,date,open,high,low,close,volume,CT,QV,N,TB,TQ,I
0,2023-07-02 00:00:00,0.311,0.3144,0.299,0.3132,55917226.0,1688342399999.0,17138371.1196,50600.0,26900709.0,8247178.6976,0.0
1,2023-07-03 00:00:00,0.3133,0.3241,0.3121,0.3204,66479347.0,1688428799999.0,21202023.4023,55120.0,34234292.0,10921000.3551,0.0
2,2023-07-04 00:00:00,0.3203,0.3236,0.3115,0.3159,57614814.0,1688515199999.0,18347874.103,44490.0,27369935.0,8719150.0901,0.0
3,2023-07-05 00:00:00,0.3159,0.3189,0.2947,0.2996,56694867.0,1688601599999.0,17345906.1787,57134.0,26345302.0,8057017.3741,0.0
4,2023-07-06 00:00:00,0.2995,0.3077,0.2681,0.2685,153757104.0,1688687999999.0,43763558.727,121237.0,68615439.0,19578511.3642,0.0
5,2023-07-07 00:00:00,0.2685,0.2736,0.2604,0.2682,191308148.0,1688774399999.0,51192038.1657,127481.0,92475370.0,24769517.1084,0.0
6,2023-07-08 00:00:00,0.2682,0.279,0.2655,0.276,98174485.0,1688860799999.0,26748046.1768,61572.0,47836773.0,13041677.9041,0.0
7,2023-07-09 00:00:00,0.2761,0.2804,0.267,0.2679,64434263.0,1688947199999.0,17641093.968,42331.0,29231637.0,8007993.7321,0.0
8,2023-07-10 00:00:00,0.2679,0.2759,0.2572,0.2724,101622905.0,1689033599999.0,27004349.0031,64460.0,50785735.0,13505871.9075,0.0
9,2023-07-11 00:00:00,0.2724,0.2799,0.2686,0.2722,75506293.0,1689119999999.0,20733373.0638,50649.0,38002743.0,10440393.9703,0.0
10,2023-07-12 00:00:00,0.2721,0.2795,0.2677,0.2723,71288110.0,1689206399999.0,19526798.1439,47455.0,33543456.0,9198771.4693,0.0
11,2023-07-13 00:00:00,0.2723,0.3099,0.271,0.3078,152038751.0,1689292799999.0,44653417.3555,117073.0,74334993.0,21820942.5466,0.0
12,2023-07-14 00:00:00,0.3078,0.3187,0.2726,0.2831,208009115.0,1689379199999.0,61838770.1817,151141.0,104352652.0,31011170.6502,0.0
13,2023-07-15 00:00:00,0.283,0.289,0.2705,0.2756,110320144.0,1689465599999.0,30780114.3553,67533.0,50674160.0,14138276.5514,0.0
14,2023-07-16 00:00:00,0.2755,0.2765,0.2582,0.2596,97818060.0,1689551999999.0,26266284.4445,64592.0,45427932.0,12201360.4364,0.0
15,2023-07-17 00:00:00,0.2595,0.2697,0.2525,0.2641,132477427.0,1689638399999.0,34730877.8374,88733.0,65636583.0,17210472.7653,0.0
16,2023-07-18 00:00:00,0.2641,0.2679,0.2508,0.2571,72653634.0,1689724799999.0,18829822.9773,49955.0,35825749.0,9290644.0408,0.0
17,2023-07-19 00:00:00,0.2571,0.2638,0.253,0.2541,61448845.0,1689811199999.0,15855772.4979,43581.0,31010017.0,8001370.8827,0.0
18,2023-07-20 00:00:00,0.2541,0.263,0.251,0.2579,65057732.0,1689897599999.0,16764061.7864,48069.0,31697754.0,8166883.7994,0.0
19,2023-07-21 00:00:00,0.2579,0.2612,0.2551,0.2571,42158258.0,1689983999999.0,10882758.0999,27768.0,20073907.0,5183232.471,0.0
20,2023-07-22 00:00:00,0.2571,0.2596,0.2485,0.2526,32803148.0,1690070399999.0,8396214.3822,24370.0,14827555.0,3795905.5034,0.0
21,2023-07-23 00:00:00,0.2526,0.2613,0.2485,0.256,36353067.0,1690156799999.0,9294220.3942,26236.0,17119023.0,4380608.1505,0.0
22,2023-07-24 00:00:00,0.256,0.2574,0.2384,0.2435,57163322.0,1690243199999.0,14086895.8684,43505.0,26684718.0,6576608.9605,0.0
23,2023-07-25 00:00:00,0.2434,0.2442,0.2341,0.2351,47172108.0,1690329599999.0,11258992.2514,30989.0,21089948.0,5031227.1093,0.0
24,2023-07-26 00:00:00,0.2352,0.2511,0.2286,0.245,75434247.0,1690415999999.0,17918068.7714,49100.0,38994286.0,9280002.4938,0.0
25,2023-07-27 00:00:00,0.245,0.2492,0.2404,0.2458,31487840.0,1690502399999.0,7722766.2283,24566.0,13793516.0,3383403.5188,0.0
26,2023-07-28 00:00:00,0.2458,0.2494,0.2423,0.2469,29939479.0,1690588799999.0,7371600.0695,21935.0,14260533.0,3514752.2107,0.0
27,2023-07-29 00:00:00,0.247,0.2477,0.2436,0.2462,17363801.0,1690675199999.0,4266435.7196,13283.0,8104319.0,1991540.1439,0.0
28,2023-07-30 00:00:00,0.2463,0.247,0.2343,0.2397,27803197.0,1690761599999.0,6718277.4415,22475.0,12142050.0,2933724.5804,0.0
29,2023-07-31 00:00:00,0.2398,0.2435,0.2322,0.2349,31424726.0,1690847999999.0,7496531.1652,24591.0,13710240.0,3270054.1466,0.0
30,2023-08-01 00:00:00,0.2349,0.2499,0.2246,0.2484,63301381.0,1690934399999.0,15095337.9858,41954.0,31171842.0,7437278.231,0.0
31,2023-08-02 00:00:00,0.2484,0.2508,0.2359,0.2389,62784548.0,1691020799999.0,15232384.4236,38496.0,29664387.0,7197395.5507,0.0
32,2023-08-03 00:00:00,0.2388,0.2406,0.231,0.234,46614169.0,1691107199999.0,10980489.8609,28596.0,20198291.0,4760350.4022,0.0
33,2023-08-04 00:00:00,0.2341,0.2379,0.2283,0.233,34238144.0,1691193599999.0,8007917.3561,24884.0,15844491.0,3708220.718,0.0
34,2023-08-05 00:00:00,0.233,0.2372,0.2308,0.2362,26438815.0,1691279999999.0,6205375.2301,18236.0,12929782.0,3035092.2135,0.0
35,2023-08-06 00:00:00,0.2362,0.2413,0.2357,0.2374,29066968.0,1691366399999.0,6932003.5697,19526.0,14137899.0,3372127.6177,0.0
36,2023-08-07 00:00:00,0.2374,0.242,0.226,0.233,45051155.0,1691452799999.0,10548028.7283,33629.0,21744054.0,5085635.5054,0.0
37,2023-08-08 00:00:00,0.233,0.2409,0.2309,0.2369,40634678.0,1691539199999.0,9567276.3923,25322.0,19248202.0,4533086.9318,0.0
38,2023-08-09 00:00:00,0.2369,0.2416,0.2332,0.2365,39448092.0,1691625599999.0,9368440.6477,24462.0,18375633.0,4366894.5859,0.0
39,2023-08-10 00:00:00,0.2366,0.2411,0.2349,0.2395,50420562.0,1691711999999.0,11992977.4476,25071.0,25299079.0,6020833.9171,0.0
40,2023-08-11 00:00:00,0.2395,0.2462,0.2377,0.2419,72483734.0,1691798399999.0,17439027.5177,34980.0,34829037.0,8386132.1837,0.0
41,2023-08-12 00:00:00,0.2419,0.2428,0.239,0.2403,23114015.0,1691884799999.0,5562572.4918,12033.0,11347779.0,2731426.3788,0.0
42,2023-08-13 00:00:00,0.2403,0.2442,0.237,0.2392,24564909.0,1691971199999.0,5918688.3347,14802.0,11595536.0,2794277.1782,0.0
43,2023-08-14 00:00:00,0.2391,0.2461,0.2375,0.2416,34840269.0,1692057599999.0,8415834.2151,19382.0,15749016.0,3804168.4367,0.0
44,2023-08-15 00:00:00,0.2415,0.2432,0.219,0.2288,60085436.0,1692143999999.0,13992148.2699,35362.0,27386892.0,6373274.066,0.0
45,2023-08-16 00:00:00,0.2287,0.2289,0.2086,0.2159,80630962.0,1692230399999.0,17771676.3619,41902.0,38672192.0,8530661.2759,0.0
46,2023-08-17 00:00:00,0.2159,0.2186,0.175,0.194,113669183.0,1692316799999.0,23162289.0927,79304.0,55933896.0,11393618.314,0.0
47,2023-08-18 00:00:00,0.194,0.2031,0.1909,0.2,91199631.0,1692403199999.0,17957431.8518,44715.0,45484902.0,8957576.8527,0.0
48,2023-08-19 00:00:00,0.2,0.2103,0.1993,0.208,32184180.0,1692489599999.0,6590387.631,16846.0,16101592.0,3294860.9057,0.0
49,2023-08-20 00:00:00,0.208,0.2124,0.2054,0.2079,42342743.0,1692575999999.0,8846068.3475,19889.0,18082135.0,3778537.2844,0.0
50,2023-08-21 00:00:00,0.2079,0.2108,0.1983,0.2041,54910667.0,1692662399999.0,11261229.737,28761.0,26121428.0,5358069.1863,0.0
51,2023-08-22 00:00:00,0.204,0.2045,0.1923,0.202,68405912.0,1692748799999.0,13670059.6557,33408.0,34319757.0,6866964.4853,0.0
52,2023-08-23 00:00:00,0.202,0.211,0.1993,0.2104,63468012.0,1692835199999.0,12949400.4136,28872.0,34705862.0,7087111.1338,0.0
53,2023-08-24 00:00:00,0.2104,0.2126,0.2037,0.2093,41329268.0,1692921599999.0,8606666.0356,22982.0,20487326.0,4268172.0459,0.0
54,2023-08-25 00:00:00,0.2093,0.21,0.2035,0.2078,30504974.0,1693007999999.0,6302379.4237,20394.0,14139558.0,2922569.9806,0.0
55,2023-08-26 00:00:00,0.2081,0.2081,0.2,0.2003,20342900.0,1693094399999.0,4141139.3166,11149.0,9270631.0,1886022.3334,0.0
56,2023-08-27 00:00:00,0.2002,0.2043,0.1994,0.2023,26316328.0,1693180799999.0,5309039.3958,15268.0,13067789.0,2636134.3318,0.0
57,2023-08-28 00:00:00,0.2022,0.2052,0.1967,0.2027,59480217.0,1693267199999.0,11919594.1299,28045.0,28641965.0,5743575.0932,0.0
58,2023-08-29 00:00:00,0.2028,0.2193,0.198,0.2164,92617628.0,1693353599999.0,19367921.2714,54582.0,43998250.0,9204831.5606,0.0
59,2023-08-30 00:00:00,0.2164,0.2174,0.2087,0.2114,60169193.0,1693439999999.0,12828809.6598,31059.0,29562201.0,6306748.9812,0.0
60,2023-08-31 00:00:00,0.2113,0.2161,0.2001,0.2002,84743143.0,1693526399999.0,17765043.4014,39677.0,42171443.0,8857519.8729,0.0
61,2023-09-01 00:00:00,0.2002,0.2048,0.198,0.2038,72776852.0,1693612799999.0,14608659.6742,27855.0,29027465.0,5833780.0913,0.0
62,2023-09-02 00:00:00,0.2038,0.2057,0.2,0.2007,25698114.0,1693699199999.0,5214080.6078,12900.0,12722746.0,2580574.027,0.0
63,2023-09-03 00:00:00,0.2006,0.2023,0.1991,0.2011,29709157.0,1693785599999.0,5960886.2108,12976.0,11544250.0,2318337.4996,0.0
