index,date,open,high,low,close,volume,CT,QV,N,TB,TQ,I
0,2024-04-01 00:00:00,0.22,0.22003,0.2162,0.2185,103569103.0,1711933199999.0,22580712.438,31998.0,48980115.0,10678257.641,0.0
1,2024-04-01 01:00:00,0.21854,0.21903,0.21519,0.21693,109437760.0,1711936799999.0,23715461.612,28277.0,49126206.0,10646774.236,0.0
2,2024-04-01 02:00:00,0.21693,0.21722,0.21492,0.21657,62735677.0,1711940399999.0,13559548.828,23080.0,29382187.0,6350682.43,0.0
3,2024-04-01 03:00:00,0.21658,0.21721,0.21425,0.21589,65177658.0,1711943999999.0,14046885.913,18135.0,30435338.0,6561054.269,0.0
4,2024-04-01 04:00:00,0.2159,0.21666,0.21439,0.21523,64748959.0,1711947599999.0,13956690.504,16198.0,27399559.0,5906364.467,0.0
5,2024-04-01 05:00:00,0.21523,0.21719,0.19746,0.20184,363102049.0,1711951199999.0,74900057.132,133182.0,170758672.0,35265900.89,0.0
6,2024-04-01 06:00:00,0.20183,0.20868,0.20004,0.2059,312503287.0,1711954799999.0,64251338.683,104053.0,157189217.0,32322231.47,0.0
7,2024-04-01 07:00:00,0.20589,0.20791,0.20544,0.20704,119147221.0,1711958399999.0,24657233.582,33433.0,58920815.0,12192044.945,0.0
8,2024-04-01 08:00:00,0.20703,0.20703,0.201,0.2039,256326108.0,1711961999999.0,52192925.322,58379.0,119823500.0,24388878.083,0.0
9,2024-04-01 09:00:00,0.2039,0.20475,0.20284,0.20297,89676843.0,1711965599999.0,18280241.98,21086.0,45201461.0,9214448.987,0.0
10,2024-04-01 10:00:00,0.20296,0.20684,0.20242,0.20618,92467545.0,1711969199999.0,18877722.262,27116.0,45396962.0,9268346.824,0.0
11,2024-04-01 11:00:00,0.20618,0.20793,0.20457,0.20555,119119506.0,1711972799999.0,24585776.409,36043.0,55882110.0,11532637.037,0.0
12,2024-04-01 12:00:00,0.20554,0.2098,0.20476,0.20913,196602229.0,1711976399999.0,40854868.921,48703.0,92009383.0,19114297.857,0.0
13,2024-04-01 13:00:00,0.20913,0.21137,0.20812,0.20875,155741958.0,1711979999999.0,32673777.351,42624.0,77968323.0,16358457.613,0.0
14,2024-04-01 14:00:00,0.20876,0.2093,0.20103,0.20195,249794216.0,1711983599999.0,51054147.539,66773.0,118813130.0,24276448.041,0.0
