index,date,open,high,low,close,volume,CT,QV,N,TB,TQ,I
0,2023-10-03 00:00:00,27494.51,28120.39,27160.5,27410.39,89426.60374,1696550399999.0,2464138794.729537,3601155.0,43625.73117,1202248383.7318,0.0
1,2023-10-06 00:00:00,27410.39,28295.0,27175.94,27917.05,71025.65023,1696809599999.0,1975524624.8208373,2791053.0,34699.67366,965109385.8692302,0.0
2,2023-10-09 00:00:00,27917.06,27987.93,26538.66,26875.52,91661.03728,1697068799999.0,2503338944.57438,3495276.0,43388.7306,1184861835.5883446,0.0
3,2023-10-12 00:00:00,26875.52,27130.0,26555.0,26852.48,57961.66187,1697327999999.0,1554521883.7983391,2619241.0,26717.36551,716574594.1021976,0.0
4,2023-10-15 00:00:00,26852.48,30000.0,26808.25,28395.91,132102.36147,1697587199999.0,3714201260.06312,4318091.0,67534.80215,1898752771.155353,0.0
5,2023-10-18 00:00:00,28395.91,30207.55,28100.66,29669.04,127480.0769,1697846399999.0,3692168734.736128,4461239.0,63484.14112,1838846447.708449,0.0
6,2023-10-21 00:00:00,29669.05,34741.91,29464.77,33069.99,143883.70706,1698105599999.0,4447439359.197483,5000374.0,72836.82375,2253149903.141375,0.0
7,2023-10-24 00:00:00,33069.99,35280.0,32832.34,34151.66,209896.71202,1698364799999.0,7184483600.876699,5876921.0,102088.25419,3495233723.331238,0.0
8,2023-10-27 00:00:00,34151.66,34750.11,33390.95,34525.89,69896.05426,1698623999999.0,2384478931.9462914,2437158.0,32677.59284,1114995999.30761,0.0
9,2023-10-30 00:00:00,34525.88,35582.0,34025.0,35421.43,119869.13963,1698883199999.0,4141563172.6100473,3921415.0,56860.36571,1965272985.501634,0.0
10,2023-11-02 00:00:00,35421.43,35984.99,34120.0,35062.07,105464.33921,1699142399999.0,3674063128.077869,3482997.0,51701.37668,1801021641.647159,0.0
11,2023-11-05 00:00:00,35062.06,35888.0,34448.0,35399.12,85563.94154,1699401599999.0,2999810037.4646626,3379510.0,42015.87788,1473420366.7130349,0.0
12,2023-11-08 00:00:00,35399.13,37972.24,35100.0,37301.63,159353.2792,1699660799999.0,5823979257.799513,4569062.0,80738.20565,2951241435.1934443,0.0
13,2023-11-11 00:00:00,37301.63,37417.99,36333.0,36462.93,73470.34361,1699919999999.0,2715532888.176358,2951376.0,34677.56355,1281875142.123985,0.0
14,2023-11-14 00:00:00,36462.93,37980.0,34800.0,36163.51,146563.21367,1700179199999.0,5346883780.611457,4492301.0,71561.37783,2611443700.007426,0.0
15,2023-11-17 00:00:00,36163.51,37500.0,35861.1,37359.86,76632.19946,1700438399999.0,2797190960.15515,2996220.0,37080.1646,1353750857.378121,0.0
16,2023-11-20 00:00:00,37359.85,37861.1,35632.01,37408.34,128720.55792,1700697599999.0,4757611160.795678,5070319.0,63009.35894,2328311461.623532,0.0
17,2023-11-23 00:00:00,37408.35,38414.0,36870.0,37780.67,79904.87992,1700956799999.0,3007707628.69427,2941146.0,38589.43484,1452878646.862097,0.0
18,2023-11-26 00:00:00,37780.67,38377.0,36707.0,37818.87,88810.07766,1701215999999.0,3324238880.548537,3358816.0,42831.71661,1603214640.551794,0.0
19,2023-11-29 00:00:00,37818.88,38999.0,37500.0,38682.52,101150.14578,1701475199999.0,3856828342.2473855,3662561.0,49481.69198,1887668098.142156,0.0
20,2023-12-02 00:00:00,38682.51,42420.0,38641.61,41991.1,132679.90555,1701734399999.0,5389019461.95639,4298433.0,65095.56923,2643733776.8292866,0.0
21,2023-12-05 00:00:00,41991.1,44488.0,41414.0,43273.14,166025.11981,1701993599999.0,7194130746.968576,5363741.0,82544.10977,3576716986.819259,0.0
22,2023-12-08 00:00:00,43273.15,44700.0,43081.1,43789.51,86782.96322,1702252799999.0,3802554024.568698,3129287.0,41258.59278,1807989332.1446435,0.0
23,2023-12-11 00:00:00,43789.5,43804.5,40222.0,41210.41,76581.92497,1702511999999.0,3202159521.52721,2084139.0,36460.20167,1524032497.4111228,0.0
